26-06-26,00:00:58,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:01:58,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.19E+2,0,1,CH6,P6,1, 3.15E+0,0,1,
26-06-26,00:03:00,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.19E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:04:02,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:05:02,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:06:04,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:07:04,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:08:06,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:09:06,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:10:08,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:11:08,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.25E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.21E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:12:10,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:13:10,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:14:12,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-5.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:15:12,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.19E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:16:14,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-7.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:17:14,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:18:14,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.27E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:19:16,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
26-06-26,00:20:18,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.20E+2,0,1,CH6,P6,1, 3.17E+0,0,1,
26-06-26,00:21:18,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 3.26E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.21E+2,0,1,CH6,P6,1, 3.16E+0,0,1,
