24-06-26,00:00:58,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:01:58,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:03:00,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:04:00,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:05:02,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:06:02,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.33E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:07:04,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.32E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.49E+2,0,1,CH5,P5  ,1, 7.33E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:08:04,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.33E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:09:06,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.33E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.33E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
24-06-26,00:10:06,CH1,P1  ,0, 2.00E-2,4,1,CH2,P2  ,1, 1.33E-1,0,1,CH3,P3  ,1,-6.00E+0,0,1,CH4,P4  ,1, 3.50E+2,0,1,CH5,P5  ,1, 7.32E+2,0,1,CH6,P6,1, 2.40E+0,0,1,
