 30-06-26,00:00:32,2.933750E+2
 30-06-26,00:01:33,2.934740E+2
 30-06-26,00:02:33,2.933430E+2
 30-06-26,00:03:33,2.933430E+2
 30-06-26,00:04:33,2.933900E+2
 30-06-26,00:05:33,2.934030E+2
 30-06-26,00:06:33,2.934030E+2
 30-06-26,00:07:33,2.933830E+2
 30-06-26,00:08:33,2.934540E+2
 30-06-26,00:09:33,2.934540E+2
 30-06-26,00:10:33,2.933280E+2
 30-06-26,00:11:33,2.934080E+2
 30-06-26,00:12:33,2.934080E+2
 30-06-26,00:13:34,2.933640E+2
 30-06-26,00:14:34,2.933590E+2
 30-06-26,00:15:34,2.933590E+2
 30-06-26,00:16:34,2.934110E+2
 30-06-26,00:17:34,2.934500E+2
 30-06-26,00:18:34,2.933470E+2
 30-06-26,00:19:34,2.933470E+2
 30-06-26,00:20:34,2.934970E+2
 30-06-26,00:21:34,2.933290E+2
 30-06-26,00:22:34,2.933290E+2
 30-06-26,00:23:34,2.934320E+2
 30-06-26,00:24:34,2.934970E+2
 30-06-26,00:25:34,2.934970E+2
 30-06-26,00:26:34,2.934640E+2
 30-06-26,00:27:35,2.933570E+2
 30-06-26,00:28:35,2.933570E+2
 30-06-26,00:29:35,2.933840E+2
 30-06-26,00:30:35,2.935440E+2
 30-06-26,00:31:35,2.935440E+2
 30-06-26,00:32:35,2.935030E+2
 30-06-26,00:33:35,2.934960E+2
 30-06-26,00:34:35,2.934960E+2
 30-06-26,00:35:35,2.933710E+2
 30-06-26,00:36:36,2.934300E+2
 30-06-26,00:37:36,2.934300E+2
 30-06-26,00:38:36,2.935570E+2
 30-06-26,00:39:36,2.933810E+2
 30-06-26,00:40:36,2.933810E+2
 30-06-26,00:41:36,2.933990E+2
 30-06-26,00:42:36,2.932270E+2
 30-06-26,00:43:36,2.933060E+2
 30-06-26,00:44:36,2.933060E+2
 30-06-26,00:45:36,2.932930E+2
 30-06-26,00:46:36,2.933220E+2
 30-06-26,00:47:37,2.933220E+2
 30-06-26,00:48:37,2.933170E+2
 30-06-26,00:49:37,2.932870E+2
 30-06-26,00:50:37,2.932870E+2
 30-06-26,00:51:37,2.933280E+2
 30-06-26,00:52:37,2.932340E+2
 30-06-26,00:53:37,2.932340E+2
 30-06-26,00:54:37,2.933620E+2
 30-06-26,00:55:37,2.932870E+2
 30-06-26,00:56:37,2.932870E+2
 30-06-26,00:57:38,2.933270E+2
 30-06-26,00:58:38,2.933280E+2
 30-06-26,00:59:38,2.933280E+2
 30-06-26,01:00:38,2.933690E+2
 30-06-26,01:01:38,2.932640E+2
 30-06-26,01:02:38,2.932640E+2
 30-06-26,01:03:38,2.932880E+2
 30-06-26,01:04:38,2.932490E+2
 30-06-26,01:05:38,2.932490E+2
 30-06-26,01:06:38,2.933650E+2
 30-06-26,01:07:39,2.932380E+2
 30-06-26,01:08:39,2.932700E+2
 30-06-26,01:09:39,2.932700E+2
 30-06-26,01:10:39,2.932380E+2
 30-06-26,01:11:39,2.932150E+2
 30-06-26,01:12:39,2.932150E+2
 30-06-26,01:13:39,2.933020E+2
 30-06-26,01:14:39,2.932590E+2
 30-06-26,01:15:39,2.932590E+2
 30-06-26,01:16:39,2.932240E+2
 30-06-26,01:17:39,2.932650E+2
 30-06-26,01:18:39,2.932650E+2
 30-06-26,01:19:39,2.932720E+2
 30-06-26,01:20:40,2.932380E+2
 30-06-26,01:21:40,2.932380E+2
 30-06-26,01:22:40,2.931730E+2
 30-06-26,01:23:40,2.932130E+2
 30-06-26,01:24:40,2.932130E+2
 30-06-26,01:25:40,2.932170E+2
 30-06-26,01:26:40,2.931960E+2
 30-06-26,01:27:40,2.931960E+2
 30-06-26,01:28:40,2.931690E+2
 30-06-26,01:29:40,2.931760E+2
 30-06-26,01:30:40,2.931760E+2
 30-06-26,01:31:40,2.932440E+2
 30-06-26,01:32:40,2.931670E+2
 30-06-26,01:33:40,2.931670E+2
 30-06-26,01:34:41,2.931210E+2
 30-06-26,01:35:41,2.930810E+2
 30-06-26,01:36:41,2.932200E+2
 30-06-26,01:37:41,2.932200E+2
 30-06-26,01:38:41,2.932270E+2
 30-06-26,01:39:41,2.931710E+2
 30-06-26,01:40:41,2.931710E+2
 30-06-26,01:41:41,2.931280E+2
 30-06-26,01:42:41,2.931420E+2
 30-06-26,01:43:41,2.931420E+2
 30-06-26,01:44:41,2.932810E+2
 30-06-26,01:45:41,2.932520E+2
 30-06-26,01:46:41,2.932520E+2
 30-06-26,01:47:41,2.931500E+2
 30-06-26,01:48:41,2.932090E+2
 30-06-26,01:49:42,2.932090E+2
 30-06-26,01:50:42,2.931730E+2
 30-06-26,01:51:42,2.932060E+2
 30-06-26,01:52:42,2.932060E+2
 30-06-26,01:53:42,2.931450E+2
 30-06-26,01:54:42,2.931960E+2
 30-06-26,01:55:42,2.931960E+2
 30-06-26,01:56:42,2.932130E+2
 30-06-26,01:57:42,2.932000E+2
 30-06-26,01:58:42,2.932000E+2
 30-06-26,01:59:42,2.932430E+2
 30-06-26,02:00:42,2.931460E+2
 30-06-26,02:01:42,2.931460E+2
 30-06-26,02:02:42,2.932290E+2
 30-06-26,02:03:43,2.931430E+2
 30-06-26,02:04:43,2.931520E+2
 30-06-26,02:05:43,2.931520E+2
 30-06-26,02:06:43,2.930700E+2
 30-06-26,02:07:43,2.931730E+2
 30-06-26,02:08:43,2.931730E+2
 30-06-26,02:09:43,2.930630E+2
 30-06-26,02:10:43,2.930620E+2
 30-06-26,02:11:43,2.930620E+2
 30-06-26,02:12:43,2.931080E+2
 30-06-26,02:13:43,2.929940E+2
 30-06-26,02:14:43,2.929940E+2
 30-06-26,02:15:44,2.931470E+2
 30-06-26,02:16:44,2.931260E+2
 30-06-26,02:17:44,2.931260E+2
 30-06-26,02:18:44,2.930240E+2
 30-06-26,02:19:44,2.931050E+2
 30-06-26,02:20:44,2.931050E+2
 30-06-26,02:21:44,2.930300E+2
 30-06-26,02:22:44,2.930540E+2
 30-06-26,02:23:44,2.930540E+2
 30-06-26,02:24:44,2.929640E+2
 30-06-26,02:25:44,2.929910E+2
 30-06-26,02:26:44,2.929910E+2
 30-06-26,02:27:44,2.930480E+2
 30-06-26,02:28:45,2.931170E+2
 30-06-26,02:29:45,2.931170E+2
 30-06-26,02:30:45,2.930400E+2
 30-06-26,02:31:45,2.930770E+2
 30-06-26,02:32:45,2.931040E+2
 30-06-26,02:33:45,2.931040E+2
 30-06-26,02:34:45,2.930770E+2
 30-06-26,02:35:45,2.930520E+2
 30-06-26,02:36:45,2.930520E+2
 30-06-26,02:37:45,2.930320E+2
 30-06-26,02:38:45,2.930800E+2
 30-06-26,02:39:46,2.930800E+2
 30-06-26,02:40:46,2.930530E+2
 30-06-26,02:41:46,2.930110E+2
 30-06-26,02:42:46,2.930110E+2
 30-06-26,02:43:46,2.930730E+2
 30-06-26,02:44:46,2.930510E+2
 30-06-26,02:45:46,2.930510E+2
 30-06-26,02:46:46,2.930760E+2
 30-06-26,02:47:46,2.930710E+2
 30-06-26,02:48:46,2.930710E+2
 30-06-26,02:49:46,2.930090E+2
 30-06-26,02:50:46,2.929720E+2
 30-06-26,02:51:46,2.929720E+2
 30-06-26,02:52:47,2.929650E+2
 30-06-26,02:53:47,2.930280E+2
 30-06-26,02:54:47,2.930280E+2
 30-06-26,02:55:47,2.929360E+2
 30-06-26,02:56:47,2.929900E+2
 30-06-26,02:57:47,2.929430E+2
 30-06-26,02:58:47,2.929430E+2
 30-06-26,02:59:47,2.928990E+2
 30-06-26,03:00:47,2.929640E+2
 30-06-26,03:01:47,2.929640E+2
 30-06-26,03:02:47,2.929220E+2
 30-06-26,03:03:48,2.930260E+2
 30-06-26,03:04:48,2.930260E+2
 30-06-26,03:05:48,2.929630E+2
 30-06-26,03:06:48,2.929970E+2
 30-06-26,03:07:48,2.929970E+2
 30-06-26,03:08:48,2.928980E+2
 30-06-26,03:09:48,2.929010E+2
 30-06-26,03:10:48,2.929010E+2
 30-06-26,03:11:48,2.929200E+2
 30-06-26,03:12:48,2.929140E+2
 30-06-26,03:13:48,2.929140E+2
 30-06-26,03:14:49,2.929670E+2
 30-06-26,03:15:49,2.928870E+2
 30-06-26,03:16:49,2.928870E+2
 30-06-26,03:17:49,2.928310E+2
 30-06-26,03:18:49,2.928360E+2
 30-06-26,03:19:49,2.928360E+2
 30-06-26,03:20:49,2.928170E+2
 30-06-26,03:21:49,2.928020E+2
 30-06-26,03:22:49,2.929290E+2
 30-06-26,03:23:49,2.929290E+2
 30-06-26,03:24:49,2.929240E+2
 30-06-26,03:25:49,2.928950E+2
 30-06-26,03:26:50,2.928950E+2
 30-06-26,03:27:50,2.928650E+2
 30-06-26,03:28:50,2.928250E+2
 30-06-26,03:29:50,2.928250E+2
 30-06-26,03:30:50,2.928250E+2
 30-06-26,03:31:50,2.930380E+2
 30-06-26,03:32:50,2.930380E+2
 30-06-26,03:33:50,2.927300E+2
 30-06-26,03:34:51,2.928870E+2
 30-06-26,03:35:51,2.928870E+2
 30-06-26,03:36:50,2.927810E+2
 30-06-26,03:37:51,2.927970E+2
 30-06-26,03:38:51,2.927970E+2
 30-06-26,03:39:51,2.928280E+2
 30-06-26,03:40:51,2.928200E+2
 30-06-26,03:41:51,2.928200E+2
 30-06-26,03:42:51,2.928380E+2
 30-06-26,03:43:51,2.928390E+2
 30-06-26,03:44:51,2.928390E+2
 30-06-26,03:45:51,2.928440E+2
 30-06-26,03:46:51,2.926960E+2
 30-06-26,03:47:51,2.926960E+2
 30-06-26,03:48:51,2.927150E+2
 30-06-26,03:49:51,2.927750E+2
 30-06-26,03:50:51,2.927680E+2
 30-06-26,03:51:51,2.927680E+2
 30-06-26,03:52:52,2.928350E+2
 30-06-26,03:53:52,2.928160E+2
 30-06-26,03:54:52,2.928160E+2
 30-06-26,03:55:52,2.927990E+2
 30-06-26,03:56:52,2.927100E+2
 30-06-26,03:57:52,2.927100E+2
 30-06-26,03:58:52,2.927760E+2
 30-06-26,03:59:52,2.927180E+2
 30-06-26,04:00:52,2.927180E+2
 30-06-26,04:01:52,2.927000E+2
 30-06-26,04:02:52,2.926760E+2
 30-06-26,04:03:52,2.926760E+2
 30-06-26,04:04:52,2.926930E+2
 30-06-26,04:05:53,2.926340E+2
 30-06-26,04:06:53,2.926340E+2
 30-06-26,04:07:53,2.926120E+2
 30-06-26,04:08:53,2.926720E+2
 30-06-26,04:09:53,2.926720E+2
 30-06-26,04:10:53,2.925810E+2
 30-06-26,04:11:53,2.927750E+2
 30-06-26,04:12:53,2.927750E+2
 30-06-26,04:13:53,2.926010E+2
 30-06-26,04:14:53,2.926270E+2
 30-06-26,04:15:53,2.926270E+2
 30-06-26,04:16:53,2.927670E+2
 30-06-26,04:17:53,2.925960E+2
 30-06-26,04:18:54,2.926120E+2
 30-06-26,04:19:54,2.926120E+2
 30-06-26,04:20:54,2.926230E+2
 30-06-26,04:21:54,2.926470E+2
 30-06-26,04:22:54,2.926470E+2
 30-06-26,04:23:54,2.927220E+2
 30-06-26,04:24:54,2.926170E+2
 30-06-26,04:25:54,2.926170E+2
 30-06-26,04:26:54,2.926210E+2
 30-06-26,04:27:54,2.926780E+2
 30-06-26,04:28:55,2.926780E+2
 30-06-26,04:29:55,2.926060E+2
 30-06-26,04:30:55,2.925890E+2
 30-06-26,04:31:55,2.925890E+2
 30-06-26,04:32:55,2.925850E+2
 30-06-26,04:33:55,2.925470E+2
 30-06-26,04:34:55,2.925470E+2
 30-06-26,04:35:55,2.925730E+2
 30-06-26,04:36:55,2.925910E+2
 30-06-26,04:37:55,2.925910E+2
 30-06-26,04:38:56,2.925800E+2
 30-06-26,04:39:56,2.926310E+2
 30-06-26,04:40:56,2.926310E+2
 30-06-26,04:41:56,2.925770E+2
 30-06-26,04:42:56,2.925860E+2
 30-06-26,04:43:56,2.927010E+2
 30-06-26,04:44:56,2.927010E+2
 30-06-26,04:45:56,2.926070E+2
 30-06-26,04:46:56,2.925780E+2
 30-06-26,04:47:56,2.925780E+2
 30-06-26,04:48:56,2.926230E+2
 30-06-26,04:49:56,2.925660E+2
 30-06-26,04:50:56,2.925660E+2
 30-06-26,04:51:56,2.926180E+2
 30-06-26,04:52:56,2.926540E+2
 30-06-26,04:53:56,2.926540E+2
 30-06-26,04:54:57,2.926840E+2
 30-06-26,04:55:57,2.926550E+2
 30-06-26,04:56:57,2.926550E+2
 30-06-26,04:57:57,2.925960E+2
 30-06-26,04:58:57,2.926700E+2
 30-06-26,04:59:57,2.926700E+2
 30-06-26,05:00:57,2.926770E+2
 30-06-26,05:01:57,2.926330E+2
 30-06-26,05:02:57,2.926330E+2
 30-06-26,05:03:58,2.926550E+2
 30-06-26,05:04:58,2.926700E+2
 30-06-26,05:05:58,2.926700E+2
 30-06-26,05:06:58,2.926560E+2
 30-06-26,05:07:58,2.925800E+2
 30-06-26,05:08:58,2.925800E+2
 30-06-26,05:09:58,2.926490E+2
 30-06-26,05:10:58,2.925930E+2
 30-06-26,05:11:58,2.926120E+2
 30-06-26,05:12:58,2.926120E+2
 30-06-26,05:13:58,2.925820E+2
 30-06-26,05:14:58,2.925020E+2
 30-06-26,05:15:59,2.925020E+2
 30-06-26,05:16:59,2.925470E+2
 30-06-26,05:17:59,2.925670E+2
 30-06-26,05:18:59,2.925670E+2
 30-06-26,05:19:59,2.925930E+2
 30-06-26,05:20:59,2.925940E+2
 30-06-26,05:21:59,2.925940E+2
 30-06-26,05:22:59,2.926300E+2
 30-06-26,05:23:59,2.925260E+2
 30-06-26,05:24:59,2.925260E+2
 30-06-26,05:25:59,2.925040E+2
 30-06-26,05:26:59,2.925600E+2
 30-06-26,05:28:00,2.925600E+2
 30-06-26,05:29:00,2.926210E+2
 30-06-26,05:30:00,2.925820E+2
 30-06-26,05:31:00,2.925820E+2
 30-06-26,05:32:00,2.924800E+2
 30-06-26,05:33:00,2.925480E+2
 30-06-26,05:34:00,2.925480E+2
 30-06-26,05:35:00,2.925240E+2
 30-06-26,05:36:00,2.925050E+2
 30-06-26,05:37:00,2.925050E+2
 30-06-26,05:38:00,2.925320E+2
 30-06-26,05:39:00,2.925640E+2
 30-06-26,05:40:00,2.925960E+2
 30-06-26,05:41:00,2.925960E+2
 30-06-26,05:42:00,2.925540E+2
 30-06-26,05:43:00,2.925480E+2
 30-06-26,05:44:00,2.925480E+2
 30-06-26,05:45:01,2.925430E+2
 30-06-26,05:46:01,2.924950E+2
 30-06-26,05:47:01,2.924950E+2
 30-06-26,05:48:01,2.924860E+2
 30-06-26,05:49:01,2.924100E+2
 30-06-26,05:50:01,2.924100E+2
 30-06-26,05:51:01,2.924980E+2
 30-06-26,05:52:01,2.925780E+2
 30-06-26,05:53:01,2.925780E+2
 30-06-26,05:54:01,2.925270E+2
 30-06-26,05:55:01,2.925660E+2
 30-06-26,05:56:01,2.925660E+2
 30-06-26,05:57:02,2.924310E+2
 30-06-26,05:58:02,2.925210E+2
 30-06-26,05:59:02,2.925210E+2
 30-06-26,06:00:02,2.924140E+2
 30-06-26,06:01:02,2.925260E+2
 30-06-26,06:02:02,2.925260E+2
 30-06-26,06:03:02,2.924420E+2
 30-06-26,06:04:02,2.925590E+2
 30-06-26,06:05:02,2.925230E+2
 30-06-26,06:06:03,2.925230E+2
 30-06-26,06:07:03,2.925110E+2
 30-06-26,06:08:03,2.925250E+2
 30-06-26,06:09:03,2.925250E+2
 30-06-26,06:10:03,2.925660E+2
 30-06-26,06:11:03,2.925720E+2
 30-06-26,06:12:03,2.925720E+2
 30-06-26,06:13:03,2.925100E+2
 30-06-26,06:14:03,2.924950E+2
 30-06-26,06:15:03,2.924950E+2
 30-06-26,06:16:03,2.924700E+2
 30-06-26,06:17:03,2.924680E+2
 30-06-26,06:18:04,2.924680E+2
 30-06-26,06:19:04,2.924910E+2
 30-06-26,06:20:04,2.924470E+2
 30-06-26,06:21:04,2.924470E+2
 30-06-26,06:22:04,2.925020E+2
 30-06-26,06:23:04,2.925200E+2
 30-06-26,06:24:04,2.925200E+2
 30-06-26,06:25:04,2.924720E+2
 30-06-26,06:26:04,2.924900E+2
 30-06-26,06:27:04,2.924900E+2
 30-06-26,06:28:05,2.924180E+2
 30-06-26,06:29:05,2.926050E+2
 30-06-26,06:30:05,2.926050E+2
 30-06-26,06:31:05,2.924910E+2
 30-06-26,06:32:05,2.924150E+2
 30-06-26,06:33:05,2.924970E+2
 30-06-26,06:34:05,2.924970E+2
 30-06-26,06:35:05,2.925580E+2
